id,date,time,competition,tournament,home_team,away_team,home_goals,away_goals,score,opponent,venue,result,played,stadium,stadium_fr,city,belgium_coach,referee,url
222,1932-05-01,00:00,International friendly,,Belgium,France,5,2,5-2,France,home,W,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Hector Goetinck,Heinrich Retschury,https://www.rbfa.be/en/international-game/222
1137,1932-06-05,00:00,International friendly,,Denmark,Belgium,3,4,3-4,Denmark,away,W,true,Idraetsparken Stadion,Idraetsparken Stadion,Kopenhagen,Hector Goetinck,Bjarne Beck,https://www.rbfa.be/en/international-game/1137
1138,1932-06-12,00:00,International friendly,,Sweden,Belgium,3,1,3-1,Sweden,away,L,true,Stockholms Stadion,Stockholms Stadion,Stockholm,Hector Goetinck,Karl Weingartner,https://www.rbfa.be/en/international-game/1138
1703,1932-12-11,00:00,International friendly,,Belgium,Austria,1,6,1-6,Austria,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Hector Goetinck,Reginald Rudd,https://www.rbfa.be/en/international-game/1703
1139,1933-02-12,14:30,International friendly,,Belgium,Italy,2,3,2-3,Italy,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Hector Goetinck,Walter Lewington,https://www.rbfa.be/en/international-game/1139
1140,1933-03-12,00:00,International friendly,,Switzerland,Belgium,3,3,3-3,Switzerland,away,D,true,Hardturmstadion,Hardturmstadion,Zurich,Hector Goetinck,Stanley Rous,https://www.rbfa.be/en/international-game/1140
2106,1933-03-26,00:00,International friendly,,France,Belgium,3,0,3-0,France,away,L,true,Yves Du Manoir Stadion,Stade Yves-du-Manoir,Colombes,Hector Goetinck,Stanley Rous,https://www.rbfa.be/en/international-game/2106
1141,1933-04-09,00:00,International friendly,,Belgium,Netherlands,1,3,1-3,Netherlands,home,L,true,Bosuil,Stade du Bosuil,Antwerpen,Hector Goetinck,Thomas Crew,https://www.rbfa.be/en/international-game/1141
1142,1933-05-07,00:00,International friendly,,Netherlands,Belgium,1,2,1-2,Netherlands,away,W,true,Olympisch Stadion,Stade olympique,Amsterdam,Hector Goetinck,Carl Ohlsson,https://www.rbfa.be/en/international-game/1142
1143,1933-06-04,00:00,International friendly,,Poland,Belgium,0,1,0-1,Poland,away,W,true,Legia Stadion,Legia Stadion,Warschau,Hector Goetinck,Frantisek Cejnar,https://www.rbfa.be/en/international-game/1143
1144,1933-06-11,00:00,International friendly,,Austria,Belgium,4,1,4-1,Austria,away,L,true,Prater Stadion,Stade Ernst-Happel,Wenen,Hector Goetinck,Thomas Crew,https://www.rbfa.be/en/international-game/1144
1567,1933-10-22,00:00,International friendly,,Germany,Belgium,8,1,8-1,Germany,away,L,true,Wedaustadion,Wedaustadion,Duisburg,Hector Goetinck,Otto Olsson,https://www.rbfa.be/en/international-game/1567
1145,1933-11-26,00:00,International friendly,,Belgium,Denmark,2,2,2-2,Denmark,home,D,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Hector Goetinck,Johannes Van Moorsel,https://www.rbfa.be/en/international-game/1145
1146,1934-01-21,00:00,International friendly,,Belgium,France,2,3,2-3,France,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Hector Goetinck,Walter Lewington,https://www.rbfa.be/en/international-game/1146
1147,1934-02-25,00:00,Qualification,Italy - 1934,E.L. Ireland,Belgium,4,4,4-4,E.L. Ireland,away,D,true,Dalymount Park,Dalymount Park,Dublin,Hector Goetinck,Thomas Crew,https://www.rbfa.be/en/international-game/1147
1665,1934-03-11,00:00,International friendly,,Netherlands,Belgium,9,3,9-3,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,Hector Goetinck,Peter Josef Bauwens,https://www.rbfa.be/en/international-game/1665
1329,1934-04-29,00:00,Qualification,Italy - 1934,Belgium,Netherlands,2,4,2-4,Netherlands,home,L,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,Hector Goetinck,Stanley Rous,https://www.rbfa.be/en/international-game/1329
1816,1934-05-27,00:00,FIFA World Cup,Italy - 1934,Germany,Belgium,5,2,5-2,Germany,away,L,true,Giovanni Berta Stadion,Giovanni Berta Stadion,Firenze,Hector Goetinck,Francesco Mattea,https://www.rbfa.be/en/international-game/1816
1148,1935-03-31,00:00,International friendly,,Netherlands,Belgium,4,2,4-2,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,Jules Turnauer,Albert Fogg,https://www.rbfa.be/en/international-game/1148
1149,1935-04-14,00:00,International friendly,,Belgium,France,1,1,1-1,France,home,D,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Jules Turnauer,Rudolphe Wittwer,https://www.rbfa.be/en/international-game/1149
1150,1935-04-28,00:00,International friendly,,Belgium,Germany,1,6,1-6,Germany,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Jules Turnauer,Johannes Van Moorsel,https://www.rbfa.be/en/international-game/1150
1973,1935-05-12,00:00,International friendly,,Belgium,Netherlands,0,2,0-2,Netherlands,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,John Davis Butler,Albert Fogg,https://www.rbfa.be/en/international-game/1973
1151,1935-05-30,00:00,International friendly,,Belgium,Switzerland,2,2,2-2,Switzerland,home,D,true,Stade Du Centenaire,Stade du Centenaire,Brussel,John Davis Butler,Johannes Mutters,https://www.rbfa.be/en/international-game/1151
1952,1935-11-17,00:00,International friendly,,Belgium,Sweden,5,1,5-1,Sweden,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,John Davis Butler,Karl Weingartner,https://www.rbfa.be/en/international-game/1952
1152,1936-02-16,00:00,International friendly,,Belgium,Poland,0,2,0-2,Poland,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,John Davis Butler,Walter Lewington,https://www.rbfa.be/en/international-game/1152
1153,1936-03-08,00:00,International friendly,,France,Belgium,3,0,3-0,France,away,L,true,Yves Du Manoir Stadion,Stade Yves-du-Manoir,Colombes,John Davis Butler,Peter Josef Bauwens,https://www.rbfa.be/en/international-game/1153
1330,1936-03-29,00:00,International friendly,,Netherlands,Belgium,8,0,8-0,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,John Davis Butler,M. Harper,https://www.rbfa.be/en/international-game/1330
1154,1936-05-03,00:00,International friendly,,Belgium,Netherlands,1,1,1-1,Netherlands,home,D,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,John Davis Butler,Arthur Jewell,https://www.rbfa.be/en/international-game/1154
1117,1936-05-09,00:00,International friendly,,Belgium,England,3,2,3-2,England,home,W,true,Koning Boudewijnstadion,Stade Roi Baudouin,Brussel,John Davis Butler,Johannes Van Moorsel,https://www.rbfa.be/en/international-game/1117
1425,1936-05-24,00:00,International friendly,,Switzerland,Belgium,1,1,1-1,Switzerland,away,D,true,Sportplatz Rankhof,Sportplatz Rankhof,Bazel,John Davis Butler,Lucien Leclercq,https://www.rbfa.be/en/international-game/1425
1118,1937-02-21,00:00,International friendly,,Belgium,France,3,1,3-1,France,home,W,true,Stade Du Centenaire,Stade du Centenaire,Brussel,John Davis Butler,Johannes Boekman,https://www.rbfa.be/en/international-game/1118
1119,1937-04-04,00:00,International friendly,,Belgium,Netherlands,2,1,2-1,Netherlands,home,W,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,John Davis Butler,Henry Mee,https://www.rbfa.be/en/international-game/1119
1328,1937-04-18,00:00,International friendly,,Belgium,Switzerland,1,2,1-2,Switzerland,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,John Davis Butler,Jones Hamilton,https://www.rbfa.be/en/international-game/1328
1663,1937-04-25,00:00,International friendly,,Germany,Belgium,1,0,1-0,Germany,away,L,true,Hinderburgstadion,Hinderburgstadion,Hanovre,John Davis Butler,Arthur Jewell,https://www.rbfa.be/en/international-game/1663
1120,1937-05-02,00:00,International friendly,,Netherlands,Belgium,1,0,1-0,Netherlands,away,L,true,De Kuip,De Kuip,Rotterdam,John Davis Butler,Charles Argent,https://www.rbfa.be/en/international-game/1120
1814,1937-06-06,00:00,International friendly,,Yugoslavia,Belgium,1,1,1-1,Yugoslavia,away,D,true,Beogradski Sk Stadion,Beogradski Sk Stadion,Belgrado,Jack Butler,Rinaldo Barlassina,https://www.rbfa.be/en/international-game/1814
1121,1937-06-10,00:00,International friendly,,Romania,Belgium,2,1,2-1,Romania,away,L,true,Principele Carol Stadion,Principele Carol Stadion,Boekarest,John Davis Butler,Augustin Kirst,https://www.rbfa.be/en/international-game/1121
1122,1938-01-30,00:00,International friendly,,France,Belgium,5,3,5-3,France,away,L,true,Parc Des Princes,Parc des Princes,Parijs,John Davis Butler,Arthur Jewell,https://www.rbfa.be/en/international-game/1122
1949,1938-02-27,00:00,International friendly,,Netherlands,Belgium,7,2,7-2,Netherlands,away,L,true,De Kuip,De Kuip,Rotterdam,Jack Butler,Thomas Thompson,https://www.rbfa.be/en/international-game/1949
1123,1938-03-13,00:00,Qualifying round,France - 1998,Luxembourg,Belgium,2,3,2-3,Luxembourg,away,W,true,Municipal,Municipal,Luxemburg,Jack Butler,Georges Capdeville,https://www.rbfa.be/en/international-game/1123
1124,1938-04-03,00:00,Qualifying round,France - 1938,Belgium,Netherlands,1,1,1-1,Netherlands,home,D,true,Bosuil,Stade du Bosuil,Antwerpen,Jack Butler,Arthur Jewell,https://www.rbfa.be/en/international-game/1124
1950,1938-05-08,00:00,International friendly,,Switzerland,Belgium,0,3,0-3,Switzerland,away,W,true,Stade De La Pontaise,Stade de la Pontaise,Lausanne,Jack Butler,Rafaele Scorzoni,https://www.rbfa.be/en/international-game/1950
1125,1938-05-15,16:00,International friendly,,Italy,Belgium,6,1,6-1,Italy,away,L,true,Stadio San Siro,Stade Giuseppe-Meazza (San Siro),Milaan,Jack Butler,Peter Josef Bauwens,https://www.rbfa.be/en/international-game/1125
1126,1938-05-29,00:00,International friendly,,Belgium,Yugoslavia,2,2,2-2,Yugoslavia,home,D,true,Heizelstadion,Stade du Heysel,Brussel,Jack Butler,Ivan Eklind,https://www.rbfa.be/en/international-game/1126
229,1938-06-05,17:00,FIFA World Cup,France - 1938,France,Belgium,3,1,3-1,France,away,L,true,Yves Du Manoir Stadion,Stade Yves-du-Manoir,Colombes,Jack Butler,Hans Wüthrich,https://www.rbfa.be/en/international-game/229
1127,1939-01-29,00:00,International friendly,,Belgium,Germany,1,4,1-4,Germany,home,L,true,Heizelstadion,Stade du Heysel,Brussel,Jack Butler,Rudolf Eklöw,https://www.rbfa.be/en/international-game/1127
1815,1939-03-19,00:00,International friendly,,Belgium,Netherlands,5,4,5-4,Netherlands,home,W,true,Bosuil,Stade du Bosuil,Antwerpen,Jack Butler,Charles Delasalle,https://www.rbfa.be/en/international-game/1815
1664,1939-04-23,00:00,International friendly,,Netherlands,Belgium,3,2,3-2,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,Jack Butler,Thomas Thompson,https://www.rbfa.be/en/international-game/1664
2042,1939-05-14,00:00,International friendly,,Belgium,Switzerland,1,2,1-2,Switzerland,home,L,true,Stade Oscar Flesch,Stade Oscar Flesch,Liège,Jack Butler,Roger Conrié,https://www.rbfa.be/en/international-game/2042
1128,1939-05-18,00:00,International friendly,,Belgium,France,1,3,1-3,France,home,L,true,Stade Du Centenaire,Stade du Centenaire,Brussel,Jack Butler,Alexander Donaldson,https://www.rbfa.be/en/international-game/1128
1129,1939-05-27,00:00,International friendly,,Poland,Belgium,3,3,3-3,Poland,away,D,true,Lodski Klub Sportowy,Lodski Klub Sportowy,Lodz,Jack Butler,Karl Wunderlin,https://www.rbfa.be/en/international-game/1129
1947,1940-03-17,00:00,International friendly,,Belgium,Netherlands,7,1,7-1,Netherlands,home,W,true,Bosuil,Stade du Bosuil,Antwerpen,Jack Butler,Hans Wüthrich,https://www.rbfa.be/en/international-game/1947
1097,1940-04-21,00:00,International friendly,,Netherlands,Belgium,4,2,4-2,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,Hector Goetinck,Rinaldo Barlassina,https://www.rbfa.be/en/international-game/1097
1098,1944-12-24,00:00,International friendly,,France,Belgium,3,1,3-1,France,away,L,true,Parc Des Princes,Parc des Princes,Parijs,François Demol,x Trehou,https://www.rbfa.be/en/international-game/1098
2144,1945-05-13,00:00,International friendly,,Luxembourg,Belgium,4,1,4-1,Luxembourg,away,L,true,Stade Municipal,Stade Municipal,Luxemburg,François Demol,Charles Delasalle,https://www.rbfa.be/en/international-game/2144
2145,1945-12-15,00:00,International friendly,,Belgium,France,2,1,2-1,France,home,W,true,Oscar Bossaertstadion,Stade Oscar Bossaert,Brussel,François Demol,A. Van Welgenes,https://www.rbfa.be/en/international-game/2145
1099,1946-01-19,00:00,International friendly,,England,Belgium,2,0,2-0,England,away,L,true,,,Londen,François Demol,George Reader,https://www.rbfa.be/en/international-game/1099
1812,1946-01-23,00:00,International friendly,,Scotland,Belgium,2,2,2-2,Scotland,away,D,true,Hampden Park,Hampden Park,Glasgow,François Demol,Joe Jackson,https://www.rbfa.be/en/international-game/1812
1100,1946-02-23,00:00,International friendly,,Belgium,Luxembourg,7,0,7-0,Luxembourg,home,W,true,Communal Stadion,Communal Stadion,Charleroi,François Demol,Victor Sdez,https://www.rbfa.be/en/international-game/1100
228,1946-05-12,00:00,International friendly,,Netherlands,Belgium,6,3,6-3,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,François Demol,Victor Sdez,https://www.rbfa.be/en/international-game/228
1360,1946-05-30,00:00,International friendly,,Belgium,Netherlands,2,2,2-2,Netherlands,home,D,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,François Demol,Ivan Eklind,https://www.rbfa.be/en/international-game/1360
1981,1947-04-07,00:00,International friendly,,Netherlands,Belgium,2,1,2-1,Netherlands,away,L,true,Olympisch Stadion,Stade olympique,Amsterdam,Bill Gormlie,C. Tibaldi,https://www.rbfa.be/en/international-game/1981
1103,1947-05-04,00:00,International friendly,,Belgium,Netherlands,1,2,1-2,Netherlands,home,L,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,Bill Gormlie,Harry Wiltshire,https://www.rbfa.be/en/international-game/1103
1613,1947-05-18,00:00,International friendly,,Belgium,Scotland,2,1,2-1,Scotland,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,Valdemar Laursen,https://www.rbfa.be/en/international-game/1613
1104,1947-06-01,00:00,International friendly,,France,Belgium,4,2,4-2,France,away,L,true,Yves Du Manoir Stadion,Stade Yves-du-Manoir,Colombes,Bill Gormlie,J. Beneda,https://www.rbfa.be/en/international-game/1104
1106,1947-09-21,00:00,International friendly,,Belgium,England,2,5,2-5,England,home,L,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,James Martin,https://www.rbfa.be/en/international-game/1106
2097,1947-11-02,00:00,International friendly,,Switzerland,Belgium,4,0,4-0,Switzerland,away,L,true,Stade Des Charmilles,Stade des Charmilles,Genève,Bill Gormlie,KARL Beck,https://www.rbfa.be/en/international-game/2097
1813,1948-03-14,00:00,International friendly,,Belgium,Netherlands,1,1,1-1,Netherlands,home,D,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,Bill Gormlie,Eugen Adolf Scherz,https://www.rbfa.be/en/international-game/1813
1110,1948-04-18,00:00,International friendly,,Netherlands,Belgium,2,2,2-2,Netherlands,away,D,true,De Kuip,De Kuip,Rotterdam,Bill Gormlie,Jaroslav Vleck,https://www.rbfa.be/en/international-game/1110
1111,1948-04-28,15:00,International friendly,,Scotland,Belgium,2,0,2-0,Scotland,away,L,true,Hampden Park,Hampden Park,Glasgow,Bill Gormlie,William Ling,https://www.rbfa.be/en/international-game/1111
1113,1948-06-06,00:00,International friendly,,Belgium,France,4,2,4-2,France,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,D. Nijs,https://www.rbfa.be/en/international-game/1113
1114,1948-10-17,00:00,International friendly,,France,Belgium,3,3,3-3,France,away,D,true,Yves Du Manoir Stadion,Stade Yves-du-Manoir,Colombes,Bill Gormlie,Jean Lutz,https://www.rbfa.be/en/international-game/1114
1327,1948-11-21,00:00,International friendly,,Belgium,Netherlands,1,1,1-1,Netherlands,home,D,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,Bill Gormlie,William Ling,https://www.rbfa.be/en/international-game/1327
1702,1949-01-02,00:00,International friendly,,Spain,Belgium,1,1,1-1,Spain,away,D,true,Montjuich,Montjuich,Barcelona,Bill Gormlie,Generoso Dattilo,https://www.rbfa.be/en/international-game/1702
1116,1949-03-13,00:00,International friendly,,Netherlands,Belgium,3,3,3-3,Netherlands,away,D,true,Olympisch Stadion,Stade olympique,Amsterdam,Bill Gormlie,Bo Nilsson,https://www.rbfa.be/en/international-game/1116
2146,1949-04-24,00:00,International friendly,,Republic of Ireland,Belgium,0,2,0-2,Republic of Ireland,away,W,true,Dalymount Park,Dalymount Park,Dublin,Bill Gormlie,Victor Sdez,https://www.rbfa.be/en/international-game/2146
2041,1949-05-22,00:00,International friendly,,Belgium,Wales,3,1,3-1,Wales,home,W,true,Sclessin Stadion,Stade de Sclessin,Liège,Bill Gormlie,L. Boes,https://www.rbfa.be/en/international-game/2041
1810,1949-10-02,00:00,International friendly,,Belgium,Switzerland,3,0,3-0,Switzerland,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,Just Bronkhorst,https://www.rbfa.be/en/international-game/1810
1082,1949-11-06,00:00,International friendly,,Netherlands,Belgium,0,1,0-1,Netherlands,away,W,true,De Kuip,De Kuip,Rotterdam,Bill Gormlie,Arthur Ellis,https://www.rbfa.be/en/international-game/1082
1083,1949-11-23,00:00,International friendly,,Wales,Belgium,5,1,5-1,Wales,away,L,true,Ninian Park,Ninian Park,Cardiff,Bill Gormlie,H. Pearce,https://www.rbfa.be/en/international-game/1083
1967,1950-03-05,15:00,International friendly,,Italy,Belgium,3,1,3-1,Italy,away,L,true,Renato Dall'Ara Stadion,Stade Renato-Dall'Ara,Bologna,Bill Gormlie,Alois Beranek,https://www.rbfa.be/en/international-game/1967
1085,1950-04-16,00:00,International friendly,,Belgium,Netherlands,2,0,2-0,Netherlands,home,W,true,Bosuil Stadion,Stade du Bosuil,Antwerpen,Bill Gormlie,Ivan Eklind,https://www.rbfa.be/en/international-game/1085
2040,1950-05-10,00:00,International friendly,,Belgium,Republic of Ireland,5,1,5-1,Republic of Ireland,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,Just Bronkhorst,https://www.rbfa.be/en/international-game/2040
1701,1950-05-18,00:00,International friendly,,Belgium,England,1,4,1-4,England,home,L,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,Raymond Vincenti,https://www.rbfa.be/en/international-game/1701
1087,1950-06-04,00:00,International friendly,,Belgium,France,4,1,4-1,France,home,W,true,Heizelstadion,Stade du Heysel,Brussel,Bill Gormlie,Giuseppe Carpani,https://www.rbfa.be/en/international-game/1087
