Date,Lieu,,Hôte,Visiteur,,Score,Compétition,Article,,Vidéo,,Vidéo
08/06/1930,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Portugal,https://ds1.static.rtbf.be/uploader/image/8/8/e/beta_2c6da37f3e71e875008aab66fa999ea6.png,2-1,Amical,,,,Vide,
25/05/1930,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,1-2,Amical,,,,Vide,
18/05/1930,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,3-1,Amical,,,,Vide,
11/05/1930,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Etat libre d'Irlande,https://ds1.static.rtbf.be/uploader/image/6/c/8/beta_6113da8b65c42624359cbbc1b82dd069.png,1-3,Amical,,,,Vide,
04/05/1930,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-2,Amical,,,,Vide,
13/04/1930,Colombes,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-6,Amical,,,,Vide,
26/05/1929,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,4-1,Amical,,,,Vide,
11/05/1929,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,1-5,Amical,,,,Vide,
05/05/1929,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,3-1,Amical,,,,Vide,
20/04/1929,Dublin,https://ds1.static.rtbf.be/uploader/image/6/c/8/beta_6113da8b65c42624359cbbc1b82dd069.png,Etat libre d'Irlande,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-0,Amical,,,,Vide,
04/11/1928,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,,,,Vide,
05/06/1928,Rotterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,JO 1928,,,,Vide,
02/06/1928,Amsterdam,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Argentine,https://ds1.static.rtbf.be/uploader/image/1/e/7/beta_03818b95caf75b14515c280277a00337.png,3-6,JO 1928,,,,Vide,
27/05/1928,Amsterdam,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Luxembourg,https://ds1.static.rtbf.be/uploader/image/d/4/2/beta_50101ac18e0c8c67d78f91ec683855bf.png,5-3,JO 1928,,,,Vide,
19/05/1928,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,1-3,Amical,,,,Vide,
15/04/1928,Colombes,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-3,Amical,,,,Vide,
01/04/1928,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-0,Amical,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-1-0-01-avril-1928?id=1879244,404,
11/03/1928,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,,,,Vide,
12/02/1928,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Etat libre d'Irlande,https://ds1.static.rtbf.be/uploader/image/6/c/8/beta_6113da8b65c42624359cbbc1b82dd069.png,2-4,Amical,,,,Vide,
08/01/1928,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Autriche,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,1-2,Amical,,,,Vide,
04/09/1927,Stockholm,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,Suède,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,7-0,Amical,,,,Vide,
26/05/1927,Prague,https://static-content.rtbf.be/uploader/image/a/2/d/beta_bcd9e7ceb82b2aaa9de01b65622eb48e.png,Tchécoslovaquie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-0,Amical,,,,Vide,
22/05/1927,Vienne,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,Autriche,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-1,Amical,,,,Vide,
11/05/1927,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,1-9,Amical,,,,Vide,
01/05/1927,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-2,Amical,,,,Vide,
03/04/1927,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suède,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,2-1,Amical,,,,Vide,
13/03/1927,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,2-0,Amical,,,,Vide,
02/01/1927,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Tchécoslovaquie,https://static-content.rtbf.be/uploader/image/a/2/d/beta_bcd9e7ceb82b2aaa9de01b65622eb48e.png,2-3,Amical,,,,Vide,
20/06/1926,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,2-2,Amical,,,,Vide,
24/05/1926,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,3-5,Amical,,,,Vide,
02/05/1926,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-5,Amical,,,,Vide,
11/04/1926,Paris,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-3,Amical,,#ERROR!,,#ERROR!,#ERROR!
14/03/1926,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-1,Amical,,,,Vide,
14/02/1926,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Hongrie,https://ds1.static.rtbf.be/uploader/image/3/6/c/beta_6e7177c02bdb9791e5723046e8e17402.png,0-2,Amical,,,,Vide,
13/12/1925,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Autriche,https://ds1.static.rtbf.be/uploader/image/b/d/e/beta_7275f874f6e0009d578d68577b51e004.png,3-4,Amical,,,,Vide,
24/05/1925,Lausanne,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,Suisse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,0-0,Amical,,,,Vide,
21/05/1925,Budapest,https://ds1.static.rtbf.be/uploader/image/3/6/c/beta_6e7177c02bdb9791e5723046e8e17402.png,Hongrie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-3,Amical,,,,Vide,
03/05/1925,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,5-0,Amical,,,,Vide,
15/03/1925,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,0-1,Amical,,,,Vide,
08/12/1924,West Bromwich,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,Angleterre,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-0,Amical,,,,Vide,
11/11/1924,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,3-0,Amical,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-france-3-0-11-novembre-1924?id=1879256,404,
05/10/1924,Copenhague,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,Danemark,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,,,,Vide,
29/05/1924,Colombes,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suède,https://ds1.static.rtbf.be/uploader/image/3/0/a/beta_4e75a0b90d067bf56010e4a7fdcaa01e.png,1-8,JO 1924,,,,Vide,
27/04/1924,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-1,Amical,,,,Vide,
23/03/1924,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,,,,Vide,
13/01/1924,Montrouge,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-0,Amical,,,,Vide,
01/11/1923,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,2-2,Amical,,,http://www.rtbf.be/video/detail_le-resume-de-belgique-angleterre-2-2-01-novembre-1923?id=1879247,404,
05/05/1923,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,3-0,Amical,,,,Vide,
29/04/1923,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,,,,Vide,
19/03/1923,Londres,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,Angleterre,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,6-1,Amical,,,,Vide,
25/02/1923,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,4-1,Amical,,#ERROR!,http://www.rtbf.be/video/detail_le-resume-de-belgique-france-4-1-25-fevrier-1923?id=1879245,#ERROR!,#ERROR!
04/02/1923,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Espagne,https://ds1.static.rtbf.be/uploader/image/a/8/a/beta_605e85b7bc6eeff437eacb819a8b7cd1.png,1-0,Amical,,,,Vide,
21/05/1922,Milan,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,Italie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-2,Amical,,,,Vide,
07/05/1922,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-2,Amical,,,,Vide,
15/04/1922,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Danemark,https://ds1.static.rtbf.be/uploader/image/c/4/c/beta_cc435abd09c7871251ae85e86f660044.png,0-0,Amical,,,,Vide,
26/03/1922,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,4-0,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-4-0-26-mars-1922?id=1879241"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-4-0-26-mars-1922?id=1879241,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-4-0-26-mars-1922?id=1879241
15/01/1922,Colombes,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,,,,Vide,
09/10/1921,Bilbao,https://ds1.static.rtbf.be/uploader/image/a/8/a/beta_605e85b7bc6eeff437eacb819a8b7cd1.png,Espagne,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-0,Amical,,,,Vide,
21/05/1921,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,0-2,Amical,,,,Vide,
15/05/1921,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-1,Amical,,"<a href=""http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-1-1-15-mai-1921?id=1879240"" target=""_blank"">Vidéo 🎥</a>",http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-1-1-15-mai-1921?id=1879240,200,http://www.rtbf.be/video/detail_le-resume-de-belgique-pays-bas-1-1-15-mai-1921?id=1879240
05/05/1921,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Italie,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,2-3,Amical,,,,Vide,
06/03/1921,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,3-1,Amical,,,,Vide,
02/09/1920,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Tchécoslovaquie,https://static-content.rtbf.be/uploader/image/a/2/d/beta_bcd9e7ceb82b2aaa9de01b65622eb48e.png,2-0,JO 1920,,,,Vide,
31/08/1920,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,3-0,JO 1920,,,,Vide,
29/08/1920,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Espagne,https://ds1.static.rtbf.be/uploader/image/a/8/a/beta_605e85b7bc6eeff437eacb819a8b7cd1.png,3-1,JO 1920,,,,Vide,
28/03/1920,Paris,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-1,Amical,,,,Vide,
17/02/1920,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,3-1,Amical,,,,Vide,
09/03/1919,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,2-2,Amical,,,,Vide,
26/04/1914,Amsterdam,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-2,Amical,,,,Vide,
15/03/1914,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,2-4,Amical,,,,Vide,
24/02/1914,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,1-8,Amical,,,,Vide,
25/01/1914,Lille,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-3,Amical,,,,Vide,
23/11/1913,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,6-2,Amical,,,,Vide,
02/11/1913,Verviers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,2-0,Amical,,,,Vide,
04/05/1913,Bâle,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,Suisse,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-2,Amical,,,,Vide,
01/05/1913,Turin,https://ds1.static.rtbf.be/uploader/image/d/f/1/beta_0ae637143d6f38c971f6e3c0be0c86a8.png,Italie,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-0,Amical,,,,Vide,
20/04/1913,Zwolle,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,2-4,Amical,,,,Vide,
09/03/1913,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,3-3,Amical,,,,Vide,
16/02/1913,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,3-0,Amical,,,,Vide,
09/11/1912,Swindon,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,Angleterre,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-0,Amical,,,,Vide,
28/04/1912,Dordrecht,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,4-3,Amical,,,,Vide,
08/04/1912,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Angleterre,https://ds1.static.rtbf.be/uploader/image/d/b/e/beta_4df9d63afe160603f78bf0117c8f9086.png,1-2,Amical,,,,Vide,
10/03/1912,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Pays-Bas,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,1-2,Amical,,,,Vide,
20/02/1912,Anvers,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Suisse,https://ds1.static.rtbf.be/uploader/image/f/5/1/beta_bee1d2c735dc1b27f3e30a6499fbb2e7.png,9-2,Amical,,,,Vide,
28/01/1912,Saint-Ouen,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,France,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,1-1,Amical,,,,Vide,
30/04/1911,Bruxelles,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,France,https://ds1.static.rtbf.be/uploader/image/4/3/1/beta_ffce8dd17bccafaba3d0dde3f4e29325.png,7-1,Amical,,,,Vide,
23/04/1911,Liège,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,Belgique,Allemagne,https://ds1.static.rtbf.be/uploader/image/2/a/9/beta_90e1d8b39c834e5eed79553e84915465.png,2-1,Amical,,,,Vide,
02/04/1911,Dordrecht,https://ds1.static.rtbf.be/uploader/image/9/7/c/beta_3d81f4b2a8ac4ca582312b203a4f05fd.png,Pays-Bas,Belgique,https://ds1.static.rtbf.be/uploader/image/6/c/b/beta_32a1ddfe1647293bc164de0ef2ec55fc.png,3-1,Amical,,,,Vide,
